GameID,Age,HoursPerWeek,TotalHours,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,LeagueIndex
1509,21.555202299908416,25.444797700091584,1423.839162051511,0.008389845976436654,0.0006327361996679755,7,0.00011955596870184593,0.000946519120518166,0.0055778807259866964,21.122272658832625,5.581584573633614,30,0.002740426194353653,8,9.089801912534545e-05,4.3107540400604927e-05,7
1170,22.893745807340878,24.0,1378.7491614681753,0.00724230149493856,0.0004747258924106656,6,0.00013042179973105192,0.0009848252119928323,0.006133718179964264,24.33217540822267,4.787933619628199,29,0.002426453603656299,8,0.00010649555297413712,6.389687728548852e-05,7
1598,18.32651403090391,56.0,1776.8685374538547,0.011600779120943849,0.0008244061855138347,5,0.00011836313437350118,0.00033523821752914516,0.00628677484031592,21.865593871583727,3.827890771717682,26,0.0011458409158145765,7,2.363770623085631e-05,0.00018265434948531387,7
2260,19.17470222551581,25.17470222551581,720.256667284214,0.005485634749363732,0.0007170929934092017,5,0.00024153069764525995,0.0003156225367545842,0.007258914549793373,22.137033300028563,3.38656178462518,29,0.0009540195267617689,6,8.130219825995205e-05,1.8067213903989507e-05,7
728,17.0,48.61028887468819,6033.826675187088,0.010942655234607256,0.0007420540719067089,5,0.0006846009700423638,0.0008398621876860164,0.005737238597880916,22.479740188865744,5.2692196036748715,35,0.001746824317806273,8,6.823933728097583e-05,0.00013123071285535878,7
10024,21.65068903535051,40.0,1916.8720230789625,0.022772346307671106,0.0010430959495210806,8,0.0005421207426703611,0.0010057038850543269,0.006614417612119874,17.062676234880453,5.0702044809184486,26,0.0012732007314666966,7,0.0,8.315464064062803e-05,8
10043,21.65068903535051,40.0,1916.8720230789625,0.025080590316990725,0.0012868446917940687,8,0.000941045429070485,0.00060704065063041,0.004730024842012591,19.075029742297644,6.444102964661572,23,0.0006971909277817573,5,0.0,0.00021067611669492757,8
10073,21.65068903535051,40.0,1916.8720230789625,0.028836262466123513,0.00044050648983185283,5,0.0,0.0002064692685743984,0.004658648791161575,17.540315160614778,6.329541640576475,11,0.0015016875357016784,3,0.0,4.7000325284131395e-05,8
10073,21.65068903535051,40.0,1916.8720230789625,0.028830416452805395,0.00044009980944935114,5,0.0,0.0002064701119165083,0.004659566476238376,17.533493266216222,6.329223570632517,11,0.0015023880370012316,3,0.0,4.695966824960644e-05,8
10005,21.65068903535051,40.0,1916.8720230789625,0.029292613215067393,0.001055781177632491,7,0.00026126167196714425,0.0013796886363633969,0.005776382341932589,25.318870902985793,4.418907501921516,30,0.0010741073113157,6,3.346795310251603e-05,0.0,8
10081,21.65068903535051,40.0,1916.8720230789625,0.024803641319404494,0.0013355073574009089,9,0.00031483731063292525,0.0005504181760727488,0.0054781607828716895,16.512510301955963,5.691470918856931,22,0.0009177452215956908,8,0.0,0.00015832898547283398,8
10060,21.65068903535051,40.0,1916.8720230789625,0.010525295167773202,0.0012329011252246481,9,0.00037534225467436376,0.0032535232890075834,0.006365289865231976,13.573806104474308,5.054411206642791,31,0.0015037599234433339,6,3.4268925030690004e-05,4.5692160850285384e-05,8
10049,21.65068903535051,40.0,1916.8720230789625,0.019057618132819983,0.0015197867892120893,6,0.0003835901746418603,0.0005680518715624078,0.004093394332298356,21.601302459259998,6.848580566597242,22,0.0005242400549229573,5,0.0,0.0003216709721641523,8
10005,21.65068903535051,40.0,1916.8720230789625,0.027732482566153162,0.0010436548355036812,5,0.00028479406938448286,0.002240053330508496,0.006294010663315752,17.16249927898231,4.204797799214877,25,0.0010805462235875766,6,0.0,0.0,8
10086,21.65068903535051,40.0,1916.8720230789625,0.029916007171643413,0.0011048873931571968,10,0.0003323270941647188,0.0008686678264670374,0.0043899803556486225,17.042337563219498,7.014916396799973,16,0.0008853955580082747,3,0.0,0.0,8
10048,21.65068903535051,40.0,1916.8720230789625,0.01408911314233693,0.0012771170444513126,7,0.0002979536975065517,0.002543146188400061,0.006642728541772624,15.341901030436775,5.6461149883116315,25,0.0016517066051473807,7,8.654391595648586e-05,4.3272166263555144e-05,8
10049,21.65068903535051,40.0,1916.8720230789625,0.012941221668516311,0.0011920719789165059,8,0.00027080732104620223,0.002072536754282883,0.006285248997667697,15.908081927150972,5.633519053755518,24,0.0014917967628493424,6,6.804095885070507e-05,3.402064317958299e-05,8
10062,21.65068903535051,40.0,1916.8720230789625,0.037325407936451865,0.00060227756037864,7,0.0012343363498733297,0.000512729145380301,0.004554246727204981,9.352544224041964,6.4931781876858645,21,0.0012277140953597984,7,0.0,0.0006082918140674219,8
10002,21.65068903535051,40.0,1916.8720230789625,0.0055327005917667465,0.000686666476906661,4,0.00010561919378325242,0.0006508641497389358,0.006002612711955763,23.075596884278752,4.746749965768699,24,0.0020701290069145904,6,0.0,0.0,8
10023,21.65068903535051,40.0,1916.8720230789625,0.015082147299590091,0.0017293468102872367,7,0.00037022719725556317,0.00013040641469045403,0.0043751018909952005,17.51652627965678,7.6163040116701,19,0.001104757643311349,7,0.0,0.0,8
10065,21.65068903535051,40.0,1916.8720230789625,0.028276531004094566,0.0007808450840499425,7,0.0002855471955469717,0.0001669930261861748,0.005478211469990577,22.19826969237996,4.950555227965292,15,0.0010946754062808634,5,0.0,0.00013276147993830133,8
10030,21.65068903535051,40.0,1916.8720230789625,0.0186448866681235,0.0013791058493156003,10,0.00034464579272375825,0.0005202289743107132,0.007304311941333446,18.161035952138747,4.283575223128656,15,0.001025304979704251,5,1.1161598046652596e-06,1.1161672248956409e-05,8
10060,21.65068903535051,40.0,1916.8720230789625,0.010736965653435657,0.0012190608259550935,9,0.0003758425084916212,0.0031424922650831063,0.00635070003598917,13.679412113604538,5.056063882842012,31,0.0014919508007834447,6,3.29484067242081e-05,4.393145972495153e-05,8
10056,21.65068903535051,40.0,1916.8720230789625,0.013534855431757715,0.0009115334755038448,10,0.0005308214150299682,0.0012043486475622738,0.005869472677620911,19.179639653132888,4.646406179480684,29,0.0012386994817735603,8,3.521709544627164e-05,5.716478958429159e-05,8
10030,21.65068903535051,40.0,1916.8720230789625,0.017947717984520294,0.0013219587321516046,10,0.0003760957593726603,0.0006289965867661428,0.0070890929188627706,18.177575859475194,4.37407906906776,15,0.0010209170299706406,5,2.02396975700342e-06,2.0239832123543635e-05,8
10007,21.65068903535051,40.0,1916.8720230789625,0.02731507820525482,0.0010472725113715086,6,0.0003452826034692011,0.0022451485394015367,0.006141076412602091,16.386132961024575,4.549960752282034,26,0.001045919500898794,6,4.858256291712657e-06,5.829936637407261e-06,8
10050,21.65068903535051,40.0,1916.8720230789625,0.023001428774017167,0.0006819953247764669,9,0.0003717302910135036,0.0005621394945347232,0.004186896481546925,25.840835012696857,6.127482884294304,21,0.0004916326214645004,5,0.0,0.0004994658167324779,8
10021,21.65068903535051,40.0,1916.8720230789625,0.007830351788123482,0.0005351749653224651,9,0.0005970481607211951,0.0005489620162871381,0.005756052200724536,21.85871186926432,5.018364224086286,27,0.0005615575890131797,5,0.0,0.0,8
10037,21.65068903535051,40.0,1916.8720230789625,0.02927303662325317,0.0012756182545790656,10,0.000472524231290763,0.00045140603488901546,0.0052743741951829645,16.242032710004043,5.92519852560134,22,0.0008664436627218809,6,0.0,5.244066110995677e-05,8
10050,21.65068903535051,40.0,1916.8720230789625,0.008663185774470325,0.0008338089588488778,9,0.00023675699144058587,0.0004036140219893852,0.005116696659071875,17.00517715987206,5.516046217359242,21,0.000897152650831188,5,0.0,0.0,8
10064,21.65068903535051,40.0,1916.8720230789625,0.02914797243236553,0.0007981442896948069,5,0.0011591481907460826,0.0008916979990359672,0.0050393006260765465,11.839659761728761,5.386356021727297,22,0.0009470252632431145,6,0.0,0.0006415916081859268,8
10003,21.65068903535051,40.0,1916.8720230789625,0.016998397360183583,0.0008508927323018699,6,0.00015327846338364766,0.0006372055918430805,0.005838420519023283,27.639603468701313,4.5183052530800785,29,0.0016697175001502548,6,2.9367415531979663e-05,0.0,8
10065,21.65068903535051,40.0,1916.8720230789625,0.021532952661022446,0.0007939532148082374,6,0.000814642448274863,0.000834239676424022,0.005577210932272864,15.112177743227607,4.761498797511159,20,0.0009744522012713123,5,0.0,0.00038737193928147645,8
10031,21.65068903535051,40.0,1916.8720230789625,0.022146638045222045,0.0014207013741789644,10,0.00024260592679177214,0.0003788536814948455,0.007006515129667339,17.45083164365662,4.58178401580689,16,0.0009988415317477885,5,0.0,0.0,8
10019,21.65068903535051,40.0,1916.8720230789625,0.015295712135633327,0.0009849695476857147,9,0.0003884332420877262,0.000946561776887898,0.004190295865895242,18.97517268332524,6.8353064854203796,23,0.0009928609670556568,8,0.0,1.6725769109721416e-05,8
10082,21.65068903535051,40.0,1916.8720230789625,0.025590835973843925,0.000985705140011201,8,0.0003333067795040623,0.0007361666414852969,0.0055452250991674225,17.653420100912573,5.576783394083556,25,0.0008493126956387797,6,0.0,0.00029322001671079097,8
10015,21.65068903535051,40.0,1916.8720230789625,0.01714454295280716,0.0012102522990819836,8,0.00012977979977594806,0.001017813905915686,0.006845876027776706,11.140779363743025,4.7451943368975655,28,0.0011531545527653988,6,5.11127953885063e-06,6.133566048873617e-06,8
10073,21.65068903535051,40.0,1916.8720230789625,0.02743818174229949,0.00034324841452590974,5,0.0,0.00020667095479768826,0.004878114219411594,15.908851368183022,6.253474852275135,10,0.0016692132169867455,3,0.0,3.727714930691827e-05,8
10064,21.65068903535051,40.0,1916.8720230789625,0.019780788319072238,0.0005709438861391778,7,0.0004045593132193649,0.0003525599834591843,0.0057909421868118415,16.97799464649697,5.088147282832276,18,0.0013219489591835964,6,0.0,8.278276289656563e-07,8
10045,21.65068903535051,40.0,1916.8720230789625,0.019047958161933123,0.0014998233405153487,6,0.0004902578167029702,0.0036191088446568785,0.007446191387593889,14.054483219429818,5.752533369484524,28,0.001991431993233395,8,0.00012745992651511123,8.227247916472287e-05,8
10071,21.65068903535051,40.0,1916.8720230789625,0.028264720435684777,0.0005639149969657277,5,8.681278335824843e-05,0.000237620426048618,0.004686308861690113,19.020254069102094,6.137783737091772,13,0.001298761172266606,3,0.0,4.6631616006721064e-05,8
10049,21.65068903535051,40.0,1916.8720230789625,0.018396646353302376,0.0014788369921637887,6,0.00036999621800000535,0.0005535960304281097,0.004149487647462897,21.37040585027884,6.767929177275327,22,0.0005485061738535921,5,0.0,0.00030110365767035486,8
10003,21.65068903535051,40.0,1916.8720230789625,0.01530589265846979,0.0008348150309593562,4,0.00017096410453500387,0.0013694924278853946,0.006292591388132214,20.571308751388987,4.3337867489468955,25,0.001691267491198048,6,0.0,0.0,8
10047,21.65068903535051,40.0,1916.8720230789625,0.01537119878581094,0.0011804812725162883,7,0.00021794717636601727,0.0008247712397163148,0.004772271024779352,24.81828080082182,5.102162166805232,23,0.0005533116897825312,5,0.0,0.00013542703764924223,8
10061,21.65068903535051,40.0,1916.8720230789625,0.026557546113473045,0.0006565564929951603,8,0.0007889515706190806,0.0005313977695208538,0.005634060685244773,9.383458124911403,5.906323707116641,23,0.0018570115262784128,7,0.0,0.00030013810463209404,8
10016,21.65068903535051,40.0,1916.8720230789625,0.014865997813667675,0.0010563406483179308,9,0.000253529817814563,0.0009324293322009412,0.004934564956870899,16.40140796826633,6.148543105614604,24,0.0009729066963689583,7,0.0,0.0,8
10016,21.65068903535051,40.0,1916.8720230789625,0.021509744952001614,0.000712957170485434,8,0.0006203127325381532,0.003240849536587043,0.005403162466466278,19.45616334405851,5.241936706076593,28,0.000718441055710773,5,0.0,0.0,8
10019,21.65068903535051,40.0,1916.8720230789625,0.009399294070578525,0.0006391112289264348,10,0.0005252872253296991,0.0006811327330125593,0.005116301198726374,21.222240876513826,5.651507150904302,26,0.0006601220089933752,6,0.0,0.0,8
10068,21.65068903535051,40.0,1916.8720230789625,0.02051831179162209,0.0011362963451710798,4,0.0005447849738030015,0.0007718190083273509,0.0057429709545936255,9.786729494111949,6.137852928197746,24,0.0011509494214305383,7,7.517242024000457e-05,0.0005070163927812616,8
10062,21.65068903535051,40.0,1916.8720230789625,0.035231373799154524,0.000654064771536445,6,0.0012195201680296989,0.0006174733490923029,0.004677306086171185,9.986145096306284,6.199591668274572,22,0.0011510521397145171,7,0.0,0.0006215635108872653,8
10085,21.65068903535051,40.0,1916.8720230789625,0.03423407208707237,0.0008699128160655737,8,0.0003819064981599056,0.0006030795634930385,0.004517290882674433,18.17508090687459,7.145962848371869,15,0.0008971308280483743,4,0.0,0.00021985444300709836,8
10015,21.65068903535051,40.0,1916.8720230789625,0.021088086570916847,0.0009532793997215342,8,0.0003898527182027071,0.0025008320380073778,0.006070915045109901,15.68474491552994,4.91651974056951,28,0.0008888428363869636,6,0.0,0.0,8
10077,21.65068903535051,40.0,1916.8720230789625,0.015220687238615591,0.0013008915199192958,6,0.0005380654307960895,0.0006850146008097457,0.005330766435963034,15.794136432944555,5.568128342470978,26,0.00098783748067997,7,0.0,0.0005864719062421207,8
10016,21.65068903535051,40.0,1916.8720230789625,0.019376359799587108,0.0007694587258695412,8,0.0006323731666172741,0.002887994863423469,0.005258762780253007,17.790953631335093,5.848556519550424,29,0.0009571945036769586,7,1.1881518856690016e-05,1.4257893765057724e-05,8
10065,21.65068903535051,40.0,1916.8720230789625,0.02227412965817216,0.0008757591024367639,5,0.0009667928942477098,0.001016580762810951,0.005487463082489553,14.373607747579863,4.648919264324972,21,0.0008470378179093704,5,0.0,0.0005353026523367853,8
10050,21.65068903535051,40.0,1916.8720230789625,0.014885391440314283,0.0007423453560103754,6,0.00018784537548947145,0.0002638324618553216,0.004382299807360952,25.674993907886883,5.277295226189855,17,0.0011846299522265697,3,0.0,0.0,8
10048,21.65068903535051,40.0,1916.8720230789625,0.011431412629225205,0.0009164970168864519,9,0.00012080396335864397,0.0007991266252100926,0.005172287769593624,24.250170302647188,4.388815707915814,23,0.0006788874775610269,5,0.0,0.0,8
10020,21.65068903535051,40.0,1916.8720230789625,0.00804957469267029,0.0005277342026174547,10,0.0005843177059374695,0.0005968868460786091,0.005632918198347368,21.815918246014927,5.104000317262199,27,0.0005719702127335132,5,0.0,0.0,8
10093,21.65068903535051,40.0,1916.8720230789625,0.0352327306309627,0.0006337941081958764,5,0.00022414536332144119,0.0006891584145227369,0.004359500913495011,11.796796679199701,7.7290980786784855,15,0.0007089696153964585,5,0.0,0.0005375618948953586,8
10073,21.65068903535051,40.0,1916.8720230789625,0.029538076890791923,0.0004893285063306576,5,0.0,0.00020636802527824983,0.004548480615149101,18.359284196766765,6.367725965957961,11,0.001417592291682663,3,0.0,5.188120593581003e-05,8
10065,21.65068903535051,40.0,1916.8720230789625,0.025463801209593316,0.0007157094691331791,7,0.0003278699931773498,0.00022845532994047072,0.0055863924443630706,20.52960699077941,4.984804057565666,16,0.0011637997932568596,5,0.0,8.976242460525966e-05,8
10048,21.65068903535051,40.0,1916.8720230789625,0.017439550178419697,0.0013701968215590692,6,0.0003103507742174478,0.0006827393005517063,0.004393548505663864,23.040113397684856,6.074318977100864,23,0.0005363683209143015,5,0.0,0.00023949806309248717,8
10073,21.65068903535051,40.0,1916.8720230789625,0.02637902923601295,0.00026956802364322906,5,0.0,0.00020682374745496532,0.00504437597698627,14.672893432976311,6.1958484734104236,10,0.0017961266649564162,3,0.0,2.9911103820529985e-05,8
10021,21.65068903535051,40.0,1916.8720230789625,0.00818185251772804,0.0008649625565518229,7,0.0005572528844395789,0.0006942651788996836,0.006394346585646567,15.682700622945621,5.005001784806601,33,0.0008720765373486728,6,3.3409326706697763e-06,4.009139207635819e-06,8
10065,21.65068903535051,40.0,1916.8720230789625,0.023411034430442637,0.0009680136847729652,7,0.0002992151692403039,0.00030282145343241,0.005577143027058267,19.495057223373735,4.937654349126391,20,0.0012383569230557715,6,0.0,0.0,8
10015,21.65068903535051,40.0,1916.8720230789625,0.018296675729880637,0.0012457650614698765,8,7.269059528320577e-05,0.001065106878473987,0.007049497703562588,10.941240940390648,4.418432046741978,28,0.001093297779359385,6,0.0,0.0,8
10065,21.65068903535051,40.0,1916.8720230789625,0.029012580932592263,0.0008906351153104088,5,0.0008049029650845753,0.0005581415142896768,0.005174281545697587,8.755690369222005,6.639850447774112,23,0.001271775394823194,8,5.0174694999828675e-05,0.0005332503121451022,8
10061,21.65068903535051,40.0,1916.8720230789625,0.016068692989540313,0.0007128820276665255,9,0.0003558502575867435,0.0005458459223407683,0.006671071050853688,9.558823738500754,5.329736552367487,24,0.0024431520180445182,6,0.0,0.0,8
10021,21.65068903535051,40.0,1916.8720230789625,0.007920968670716315,0.0008189568383725455,7,0.0005554823752635606,0.0006288018698810862,0.006429900224150372,16.577556115272547,4.8183777759938256,33,0.0007821229440559721,5,0.0,0.0,8
10015,21.65068903535051,40.0,1916.8720230789625,0.019425098171254682,0.0011275282975922777,8,0.00020090277093103834,0.0016454960013669122,0.006653907553841893,12.858793261104276,4.6197830350037385,28,0.0010106472635312358,6,0.0,0.0,8
10089,21.65068903535051,40.0,1916.8720230789625,0.0272665918304255,0.0007299034954407464,4,0.00027988974723362406,0.0011975456831117785,0.005572266974963115,19.590939092618875,5.933144620559539,28,0.001208966119740418,6,0.000254144145126753,0.0007873002985703106,8
10048,21.65068903535051,40.0,1916.8720230789625,0.01891119654931303,0.0006054244046690333,4,0.00016841458975937158,0.0004284963334686945,0.003785874296426964,31.483376741500813,5.383903767373846,13,0.0013882073446837202,3,0.0,0.0,8
10026,21.65068903535051,40.0,1916.8720230789625,0.02698551788052501,0.0013440020410182539,8,8.958558475090754e-05,0.001430804530531093,0.005369070996625413,19.508115951384873,5.114712565088345,17,0.0006700330005027846,6,3.865011301136447e-05,4.37491344840795e-05,8
10003,21.65068903535051,40.0,1916.8720230789625,0.019400393939867006,0.0008888680629206613,7,0.00016886054667735126,0.0006408771519297436,0.005750795407473785,28.437919437095978,4.532467244399926,30,0.0015635909549337017,6,3.5048716618327816e-05,0.0,8
10068,21.65068903535051,40.0,1916.8720230789625,0.02839516713515243,0.001503396431053428,6,0.00015996486033684838,0.0002351538729137988,0.0052423999501072256,23.17818298815199,4.781494750007498,24,0.0010880033401580707,5,0.0,0.0,8
10050,21.65068903535051,40.0,1916.8720230789625,0.024482178768362967,0.0006458995792742967,9,0.00041104198852207345,0.000497947743196911,0.004032218405372447,25.655577075927425,6.456058935006746,21,0.0004796211750096966,5,0.0,0.0005711186860641428,8
10010,21.65068903535051,40.0,1916.8720230789625,0.02451401471673359,0.0011595921682778121,6,0.00019120467987837966,0.001751079554009994,0.006657781841904101,13.970618034048664,4.2748845761700345,26,0.0010399353443016858,6,0.0,0.0,8
10058,21.65068903535051,40.0,1916.8720230789625,0.006411191895771096,0.000742118836928019,6,0.0004487246004697225,0.0006850146913873916,0.005210053527971328,17.2951845450362,6.555757404676433,34,0.002020456355483335,9,0.000215170084626855,6.426334718464364e-05,8
10061,21.65068903535051,40.0,1916.8720230789625,0.023998345632930775,0.0006698168014460336,8,0.0006831742787868193,0.0005354453621234085,0.0058891555957807165,9.405941371036553,5.766331208564452,23,0.0020037788172969605,7,0.0,0.0002269023595217338,8
10051,21.65068903535051,40.0,1916.8720230789625,0.02415781295485062,0.0006481707644896448,10,0.00042457032137754674,0.00047998111151378577,0.004096972189278125,25.43653794291993,6.390817991695076,21,0.0005103894440870295,6,1.7651714930410024e-06,0.0005530898399049814,8
10063,21.65068903535051,40.0,1916.8720230789625,0.03276738530227965,0.0008183816640900741,8,0.00027839010733519314,0.000236221091162968,0.005167395987798765,18.710682638829542,5.377537066776897,18,0.0009445013714193689,7,0.0,0.0,8
10029,21.65068903535051,40.0,1916.8720230789625,0.020426768562549068,0.0013828805565752529,10,0.0002858038630185551,0.0004589606663782293,0.007285054476373712,17.99955265432426,4.318894575815327,15,0.0009861381861840787,5,4.430855656342428e-06,1.4768936226494965e-06,8
10056,21.65068903535051,40.0,1916.8720230789625,0.013762569909431508,0.00088764325485525,10,0.0005420786457560607,0.001050908049676946,0.005832942561056776,19.58977527895973,4.617009250569425,29,0.0012189759656562674,8,3.522145167067607e-05,5.790812556222878e-05,8
10091,21.65068903535051,40.0,1916.8720230789625,0.028144641757235488,0.0007574731319641614,4,0.0002608527195163844,0.0012372751414232981,0.005570252881894238,19.747923439870533,6.081985470652973,27,0.0013302199324181727,6,0.00032291498515143134,0.0008238662566049961,8
10093,21.65068903535051,40.0,1916.8720230789625,0.03643197446545397,0.0005947559390896792,5,0.00020459486878843984,0.0007796584378053808,0.004345870963133703,11.702541346713238,7.960048383778727,15,0.0006133460237620448,5,0.0,0.0006306774512481825,8
10050,21.65068903535051,40.0,1916.8720230789625,0.021567564546362394,0.0006360882319682321,6,0.0002789364732542671,0.0003063183379256322,0.003949191620411858,29.578964709177484,5.559770871733502,16,0.0010717451178671792,4,0.0,0.00020992940575177574,8
10028,21.65068903535051,40.0,1916.8720230789625,0.025552974001358374,0.001749978223104227,6,7.740972168481522e-05,0.0016611891861001721,0.0051086711691236235,21.301402961397294,5.4143620505210786,19,0.000715535984701407,6,3.736501000863164e-05,6.538917856758049e-05,8
10044,21.65068903535051,40.0,1916.8720230789625,0.017133648194382955,0.0005517739962440051,4,0.0001038175941274232,0.0008742424130526285,0.003539085979040081,30.818523833215185,6.079525613939848,12,0.0013468184704588163,3,0.0,0.0,8
10050,21.65068903535051,40.0,1916.8720230789625,0.012852234264820845,0.0011353388931357713,8,0.0002559663912040696,0.0004323364807501098,0.004620013718800268,19.4335819348027,6.091403262302669,21,0.0007520570171857149,5,0.0,0.0001285793977235285,8
10067,21.65068903535051,40.0,1916.8720230789625,0.021259509595323717,0.0008779360865670022,5,0.0009726248941191878,0.0009573443176477969,0.0054636244580890175,16.090412871229233,4.714436001933119,22,0.0006910544035763151,5,0.0,0.00047095234861016413,8
10037,21.65068903535051,40.0,1916.8720230789625,0.017798817049559858,0.0008508218016956941,10,0.0004873862849843389,0.0014093929219861758,0.004465039928159166,17.00850515993774,5.800982082656483,19,0.0009292883033960099,7,8.65671365192247e-06,8.656771201754826e-05,8
10094,21.65068903535051,40.0,1916.8720230789625,0.029825667547045173,0.0008113742324449463,4,0.00022348798035919654,0.0013129761523156763,0.0055645806157881466,20.064475277309327,6.3689333497382465,26,0.0015655026344521118,6,0.00045620373217762443,0.0008939329249883925,8
10083,21.65068903535051,40.0,1916.8720230789625,0.017519716233184816,0.0007741224090413557,6,0.00020376847569903353,0.000643533825881594,0.005026137202990317,22.857933237260497,4.90447203403024,26,0.0008465261598952441,5,0.0,0.000400543825617482,8
10027,21.65068903535051,40.0,1916.8720230789625,0.02339439496761082,0.0017504190438833592,6,0.00013680946306176458,0.0013519582933510322,0.0049105482450799,20.53697289285912,5.909182156245381,19,0.0007943074183089638,6,2.991860636139555e-05,5.235789026703081e-05,8
10017,21.65068903535051,40.0,1916.8720230789625,0.01422709828124196,0.0011118538549314098,7,0.00024280193976021882,0.0008453419655759726,0.006883757401081,12.615549040280925,4.547694484139753,30,0.0009953445954803814,6,0.0,0.0,8
10061,21.65068903535051,40.0,1916.8720230789625,0.028508821848230198,0.0006464461017568382,7,0.0008696020176668566,0.0005283116614610921,0.005439562242167206,9.366315656810084,6.013061716721513,23,0.0017451080408743109,7,0.0,0.0003559770799047252,8
10020,21.65068903535051,40.0,1916.8720230789625,0.00839242145936001,0.0005007361111058051,9,0.0006066418926645022,0.0007260471837314598,0.005795747739428303,21.877836206441557,4.925128760220296,28,0.0005505943359784532,5,0.0,0.0,8
10042,21.65068903535051,40.0,1916.8720230789625,0.025153837008496965,0.0012756650895440359,8,0.0009855006079519633,0.0016473141680073294,0.005883640650406872,16.45968272722047,6.062700928626764,25,0.0012004209508047843,6,4.344645906559304e-05,0.00012696687920308862,8
10019,21.65068903535051,40.0,1916.8720230789625,0.010794947002747133,0.0007542786303052692,10,0.0004642478235873626,0.0007682456700030117,0.0045821027259693135,20.60835952082754,6.217646698325769,25,0.0007512737809392403,7,0.0,0.0,8
10048,21.65068903535051,40.0,1916.8720230789625,0.01871010646997148,0.0015295253045924473,6,0.00038438570555022247,0.0015605557260925263,0.005144071436370967,19.30871935452995,6.520024459517939,24,0.000990581118880162,6,4.153693003628075e-05,0.0002514419011557188,8
10079,21.65068903535051,40.0,1916.8720230789625,0.017063825119072965,0.0007780206945509079,6,0.0008908607052043106,0.0003743079276099761,0.0054189207224223275,15.17043196879986,5.699775263026842,28,0.0011059183904758676,5,0.0,4.005943008827734e-05,8
10045,21.65068903535051,40.0,1916.8720230789625,0.01667515479834153,0.0014371614595349966,5,0.0004103719413977094,0.003668261375258182,0.007573120951273631,13.292738600181297,5.620627220191153,28,0.0020129682183030284,8,0.0001289289049808041,6.446476278370148e-05,8
10021,21.65068903535051,40.0,1916.8720230789625,0.0076841181557410635,0.000601911154666941,9,0.000588389466278569,0.0005878826841525079,0.006031273628981322,20.146391052476062,4.8750576923849485,29,0.0006236477262107938,5,0.0,0.0,8
10021,21.65068903535051,40.0,1916.8720230789625,0.014172895063475136,0.0014858601469250935,7,0.00037225323180222034,0.000371747651121602,0.003984886789162347,18.171290164815428,7.646258916407175,20,0.0010411560271036287,8,0.0,0.0,8
10012,21.65068903535051,40.0,1916.8720230789625,0.02103298800099844,0.0012165596232545926,7,0.00011578075875499062,0.001328262512268863,0.0069046798264794625,12.15825070601073,4.335927394768705,27,0.0010760140676308698,6,0.0,0.0,8
10065,21.65068903535051,40.0,1916.8720230789625,0.036839419182241484,0.0009493002937431069,7,0.00018382823629943193,5.502270929177733e-05,0.005086871840418457,24.51619125292273,5.062548534196763,14,0.0008663642925258366,4,0.0,0.00017323360014462748,8
10083,21.65068903535051,40.0,1916.8720230789625,0.019803203707093438,0.0007228115129973286,6,0.00025520928467616334,0.0007865377880694377,0.005220550049901156,21.506833627540903,5.072564485770517,27,0.0008164440189691988,5,0.0,0.0004889140496353912,8
10091,21.65068903535051,40.0,1916.8720230789625,0.028221168621722633,0.0008943041005401941,7,0.00033643428189641917,0.00019429114060183578,0.004527283768929619,12.74083558065956,6.343797004582736,19,0.0012320106553464296,4,0.0,0.0,8
10034,21.65068903535051,40.0,1916.8720230789625,0.02327114646850377,0.0006635747329534654,4,0.0004308372112886273,0.0003362074969861314,0.005559944821623574,16.09873721567023,5.840735837389023,19,0.0007820921454247152,6,1.8227342513387606e-07,0.0003079975934386827,8
10064,21.65068903535051,40.0,1916.8720230789625,0.028558148400387222,0.0008121137053558539,5,0.0011532947477603337,0.0009182858039407397,0.005074398273956028,12.019369668633598,5.307507709890825,22,0.0009272435740767095,6,0.0,0.0006435334582118089,8
10094,21.65068903535051,40.0,1916.8720230789625,0.029739559857318472,0.0008149107034789065,4,0.00023247192950496957,0.0012273580819750583,0.005480450844226971,19.47069380693117,6.373881225871439,26,0.0015430215347170245,6,0.00042205411141116073,0.0008268832513359241,8
10047,21.65068903535051,40.0,1916.8720230789625,0.01380277762320151,0.001036620861244745,8,0.00014787796139155334,0.0009324733932035219,0.0050594545352119265,26.166656804874346,4.364980215957208,23,0.0005661597669486223,5,0.0,5.651046703994379e-05,8
10068,21.65068903535051,40.0,1916.8720230789625,0.019939909068836963,0.0012006653126971877,4,0.00033876821584013475,0.0006051303288024969,0.005849420377211481,8.18935225609716,6.78217889690033,25,0.0013184280579846938,8,0.00010364727142117828,0.000447182453026076,8
10044,21.65068903535051,40.0,1916.8720230789625,0.013102096487573838,0.0007128614461001986,6,0.0007635476178967275,0.000726127016968392,0.0057441433511379435,12.873056815003636,5.374167009213335,23,0.0008430772201401295,6,0.0,3.58026089718695e-05,8
